id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,source
1634485288083783680,"WHILE WE PRETEND THAT EVERYTHING IS ALRIGHT👇👇👇

A solemn thread. Let's go! ✅

Mayor of Ekiti | Satoshi | Desmond Elliot | Eluu P | Sasha | Binance | Access | Buhari | Rufai | JAMB | Asake | Warri | Tinubu and Atiku | Obidiots | Wike | Aisha | #Emefiele #DataCleaningchallenge https://t.co/eC91IQcS9e",2023-03-11 09:23:54+00:00,BOSSFREDMACS,The Fake President,Worlds End,54,84,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634484540558254080,"WHAT BUHARI THINK ABOUT PETER OBI AS PRESIDENT
https://t.co/OLMDBMcgDy

Obidiots  JAMB Tinubu and Atiku Wike #Emefiele Naira  #OccupyINECNOW  #DataCleaningchallenge",2023-03-11 09:20:56+00:00,kriagebettie,Kriagebettie,"Lagos, Nigeria",1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634484059609919488,"12TH SLOT BOOKED AS WE'RE DONE RESOLVING SOME ISSUES REGARDING THE GAMES..🤩🤩  CONFIRM STAKE MADE ABOVE BY THIS GHANAIAN 🇬🇭 SUBSCRIBER ON SPORTYBET 🤑🤑🤑..BOOKING IS ACTIVELY PROCESSING, #sportybet ⁦@SportyBet⁩ pounded #datacleaningchallenge Eden hazard #shakira #emefiele https://t.co/ScXhlHFQqK",2023-03-11 09:19:01+00:00,SophiaW39606669,Sophia William,Malaysia,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634483650401124352,"PDP calls for resignation of INEC chairman Yakubu

https://t.co/UGniqM6oBx

Sasha Juju Punter 1xbet Madina Tinubu and Atiku Wike Pounded Mark Essien Silicon Valley Bank Desmond #Emefiele #DataCleaningchallenge Mr. Peter Obi Carrot Inter Milan USDC Okoye Africa for Yvonne Speedy",2023-03-11 09:17:24+00:00,AkewusolafBNG,Akewusolaf Blog,Nigeria,0,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
1634483554372538369,#datacleaningchallenge is trending guys 🥺👏 https://t.co/blr4KFbBFn,2023-03-11 09:17:01+00:00,PromiseNonso_,Chinonso✨,Global,9,137,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634483423036297218,"Started a Data Cleaning Challenge with @PromiseNonso_. I'll be cleaning Fifa '21 dataset of almost 80 columns and 18600 rows.
This dataset is as raw as raw can be.

#DataCleaningchallenge https://t.co/07H8Mo5O5H",2023-03-11 09:16:29+00:00,iamthat_funke,iamthat_funke,Nigeria,0,24,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634480576466960384,"2023 Elections: Only INEC can determine mode of collating, transmitting results, Court

https://t.co/DiBBLDFyO0

BVAS Wike Tinubu and Atiku Desmond Pounded #Emefiele Juju Punter Mark Essien Silicon Valley Bank #DataCleaningchallenge Sasha Carrot Inter Milan Madina Mr. Peter Obi",2023-03-11 09:05:11+00:00,AkewusolafBNG,Akewusolaf Blog,Nigeria,0,0,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
1634480573455515648,"Buy MTN data N270/GB, Airtel N300/GB  &amp; GLO N280/GB

Call/WhatsApp: 08170619388

WhatsApp: https://t.co/l68IHct7Re

Tinubu and Atiku Obidiots Kano #Emefiele Mayor of Ekiti Asake NADECO Wike Aisha Pounded Borno Agbero JAMB Eden Hazard Access Eluu P #DataCleaningchallenge Olamide https://t.co/kQ2RxP93HH",2023-03-11 09:05:10+00:00,MisterStrange01,The Unusual Emissary,"Kwara, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634480175357259777,"#DataCleaningchallenge #Emefiele #pounded #cryptocrash #TheGlory2 #FreedomOfSpeech #morninggary 
Promote your social media accounts with these cheap services.
https://t.co/yy656kNOJd
https://t.co/Y3BHSOvxF8
https://t.co/XqOQCnhwyo https://t.co/UjmF6pWSj0",2023-03-11 09:03:35+00:00,yhayormarketer1,yhayormarketer,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634477259007426560,"Hie @PromiseNonso_ , I am having importing the database into MySQL. I am getting the following error. Please assist. #DataCleaningchallenge https://t.co/IBPFPAVGvk",2023-03-11 08:52:00+00:00,NemaxNomax,YNWA🇿🇼🇿🇼🇿🇼,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634471625834766336,"@PromiseNonso_ Challenging and helpful. Thank you chi for this. #DataCleaningchallenge 
We go again today!",2023-03-11 08:29:37+00:00,Loba_Joseph,Loba,"Lagos, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634471431042990086,"Funny enough, it was through this challenge I got to know how to open power query with an excel file on excel 8 only knew about it for web scraping.
It's been helpful and challenging really 😅
#learning
#DataCleaningchallenge #powerquery #Excel",2023-03-11 08:28:50+00:00,Loba_Joseph,Loba,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634469714230378496,"Brand new iPhone 11

64GB 

Locked 

Price - 190k

Help RT👋

Dm to place an order.

Or  📞09078033828

#DataCleaningchallenge Kate Madina Uber Desmond Okoye Carrot #Emefiele Sasha Wike Olamide AFRICA FOR YVONNE Inec Mark Essien Pounded Opay 2012 UCL BREAKING NEWS Aisha NYSC  Obi https://t.co/s60oQ16jvb",2023-03-11 08:22:01+00:00,Boa_gadgets1,BOA • Gadget Plug 📲,"Ikeja, Nigeria",2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634469334025220098,"Day 2 of the #datacleaningchallenge 

How has it been for you so far? 👇",2023-03-11 08:20:30+00:00,PromiseNonso_,Chinonso✨,Global,1,51,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634459142025797632,"#datacleaningchallenge with @PromiseNonso_  I sha didn't sleep well!🤣🤣🤣
Am seeing double sef! https://t.co/NbIX0ghMqx",2023-03-11 07:40:00+00:00,_kings_dota,Ada_Ndi_Nze,"Lagos, Nigeria",0,5,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634456413777870850,"@JA_Olaoye @Rita_tyna wan use #DataCleaningchallenge finish us... Awesome challenge!

That's what I'm doing today",2023-03-11 07:29:10+00:00,__yemiayodele,Yemi 📊,"Yaba, Lagos ",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634456331171028993,"I'm using this #DataCleaningchallenge to solidify skills using Excel! At this rate, I'll be an expert when it's done! 😬",2023-03-11 07:28:50+00:00,Wild__Academia,Wild Academia,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634455598535262208,"Day 2 of #DataCleaningchallenge 

God of data Abeg 🤲

If you are into Data analysis be it a newbie or pro, don’t miss this challenge cos it’s really challenging 🤣
@PromiseNonso_  is the host and the dataset is mahhdd 🔥 https://t.co/SDaLsS4tQ1",2023-03-11 07:25:56+00:00,EstherA63966003,Esther Amarachi,,8,79,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634445788729294850,"@JA_Olaoye Trying to clean a messy data using excel...
#DataCleaningchallenge",2023-03-11 06:46:57+00:00,G_toluwalase,Gabriel,"Abuja, Nigeria",0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634444550193160193,"@PromiseNonso_ and @vicSomadina , una do this one? 🙄🙄🙄 sogun laye ni (is this life war?). The funniest thing is I have seen the Dataset before, my mumu self just told myself, you are still learning, don't touch this one. 😀😀😀.
#DataCleaningchallenge https://t.co/zvWrWxpA8A",2023-03-11 06:42:01+00:00,teekay_akanbi,Akanbi Taofik,Nigeria,2,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634440874418479105,"Can you clean a messy data without having headache?
Well, I have join to the challenge to get the answer for myself.
First time working on large data sets.
I had check for duplicate, convert to proper case, remove excess space with TRIM.
#DataCleaningchallenge  @PromiseNonso_ https://t.co/3tYbN9Ss0X",2023-03-11 06:27:25+00:00,seyi_draws,Samuel C.O.,Nigeria,5,29,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634426863568441344,Feeling sad After finding Bucket of Errors in my Project of Hotel Management System #code #DataScience #DataCleaningchallenge https://t.co/uVX2D6jg98,2023-03-11 05:31:45+00:00,SamCurent,Nitin Kumar 🇮🇳 🇷🇺 🇮🇱 🇯🇵 🇰🇷,"Gurgaon, India",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634418920676372481,"I have recently embarked on a data cleaning challenge and I am enthusiastic and optimistic about the potential outcome.
Utilizing Python programming and Jupyter Notebook, I am committed to mastering the skills of data science
#DataCleaningChallenge
#PythonProgramming
#DataScience https://t.co/TwI0zU9Wpi",2023-03-11 05:00:11+00:00,KalunguSteve,Kalungu Steve,,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634413525496913920,I've kick started the #DataCleaningchallenge with @PromiseNonso_ . Thank you for the amazing opportunity. It's been all-night long. I pray I finish in due time. https://t.co/ziJNzsZomT,2023-03-11 04:38:45+00:00,Ebuka_Ihe,iMan,"Lagos, Nigeria",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634407400483483648,"So I started my data cleaning 12am midnight today because I was very busy the whole of yesterday and for a  beginner, it is going to be an interesting time. All I did today was load my data set and just navigate through it. It is not easy but we prevail.
#DataCleaningchallenge https://t.co/3CdLAD7EPC",2023-03-11 04:14:24+00:00,QuaysonEk,Ekow Quayson,"Sekondi Takoradi, Ghana",0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634395277866983424,The #DataCleaningchallenge has kept me up till now. 20% done with this. I should try out other tools. 🤔 https://t.co/ppnYtB3BdF,2023-03-11 03:26:14+00:00,great_igie,Great,,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634377572761976832,Super excited about this #DataCleaningchallenge with @PromiseNonso_ My Python team has been fantastic and supportive. The bouncing of knowledge is top notch!,2023-03-11 02:15:53+00:00,likedbyJ,Judith| Data & Tech,,0,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634367623608639489,I saw what you did @PromiseNonso_  it’s actually a Messi Data lol #DataCleaningchallenge,2023-03-11 01:36:21+00:00,AYOMIDE_247,Ayomide,Nigeria,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634363879693205507,Day 2 of the #DataCleaningchallenge. Still wide awake at 2:20 am. Almost done with the cleaning 🥂. @PromiseNonso_,2023-03-11 01:21:28+00:00,lateefut,Adebanjo,,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634363544396242945,So #DataCleaningchallenge with @PromiseNonso_ could keep me up till this time....,2023-03-11 01:20:08+00:00,Akinfebamiseyi1,Akinfe Taiwo Oluwabamise,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634360364530843648,"Started the  #DataCleaningchallenge using Excel. Special thanks to @PromiseNonso_, @vicSomadina and other members of the group 💪🏽.",2023-03-11 01:07:30+00:00,IPchukwu,Princewill,Wonderland,1,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634349132289568769,"First day of the #DataCleaningchallenge  organised by @PromiseNonso_  almost gone, can't lie progress have been slow but trust me knowledge and experience has been gained.

Hope day 2 treats me better💪",2023-03-11 00:22:52+00:00,henzo_360,Henry🦍,,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634346506449723396,"This Data cleaning challenge is definitely challenging.
 We don't quit though. 
thank you @PromiseNonso_ and team for setting this up. 
#DataCleaningchallenge",2023-03-11 00:12:26+00:00,IceAgeOfPHcity,Ice_Age Of PH City,Nigeria,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634340342727098368,"Seems like I'm gonna be using the Substitute function in Excel a lot for the Player Names. I'm running a nested substitute function here and I'm wondering if there's a better way.

@PromiseNonso_
#DataCleaningchallenge",2023-03-10 23:47:56+00:00,JustAdedeji,EMMY,on Twitter 😒,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634338724300431362,"Woke up at 2am to tackle some messy data #DataCleaningchallenge 
My brain feels like it's been through a blender already.
😒😒",2023-03-10 23:41:31+00:00,d_okia,dannie3,"Kampala, Uganda",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634334724121346048,Ok the #DataCleaningchallenge is such a genius idea @PromiseNonso_ Thank you. The feedback mechanism happening on the r telegram channel is top notch. Challenge accepted!,2023-03-10 23:25:37+00:00,mrejikee,Chinedu Ejike,"Lagos, Nigeria",1,10,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634325977940602880,"DAY 1
One exciting thing about @PromiseNonso_ #DataCleaningchallenge is the dataset being related to football but omoo that's the only nice thing 😭, na challenge true true. I've tried for today, I'll continue tomorrow In sha Allah.",2023-03-10 22:50:52+00:00,misbaudeen_,M.O,lagos,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634325319246049286,"Finally...

kicked start our Transition into Tech (Data Analysis) with the below attached Dashboards.
Excel and Power BI as Visualisation
Excel and Power Query as Cleaning tool.
#DataCleaningchallenge #data @PromiseNonso_ @adorwizzy @Olaoluwa__Mercy @thenaijacarguy https://t.co/a9iXBtVjHU",2023-03-10 22:48:15+00:00,thisiscapable,EkitiFirstSon,"Ekiti, Nigeria",4,46,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634324416623411201,"Well, it appears I have met the first brick wall. I tried to import the fifa dirty excel file into MySQL for the #DataCleaningchallenge but it ain't working. https://t.co/JSfOSfhsdh",2023-03-10 22:44:39+00:00,3chibuike,Chukwubụikem,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634323224161820675,"Day 1 of Data cleaning challenge I got my hand on the dirty data hoping to finish soon. Thanks to @PromiseNonso_ for the opportunity 🙏 
#DataCleaningchallenge https://t.co/gDP078WQf4",2023-03-10 22:39:55+00:00,Hallelu2Omisore,Omisore Halleluyah,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634317916765077504,"@PromiseNonso_ e choke shaaaa, but I love it😂

I have learnt new stuff today already. We go again tomorrow .
#DataCleaningchallenge",2023-03-10 22:18:50+00:00,ElobuikeChinaza,Chinaza,"Enugu, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634317353373638657,"Day 1 of #DataCleaningchallenge 
By @PromiseNonso_ 
 
Today was all about loading ND understanding the data. Did a little cleaning too😁

I documented my thought process on Hashnode. You can read up through the link below. 
https://t.co/GJfnTwudDz",2023-03-10 22:16:35+00:00,AzubuoguU,Azubuogu Peace Udoka,,1,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634317173026848769,"Just about starting this #datacleaningchallenge organized by @PromiseNonso_ 

It’s going to be a challenging one cleaning this messy data as it contains several columns and rows, unrecognized symbols, irrelevant data and lots more 😅. 
I will be using excel to clean the data 👍🏼 https://t.co/KATaKkyc21",2023-03-10 22:15:52+00:00,BelloTfk,Tfk🫰🏼,"Lagos, Nigeria",1,12,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634316928738119686,"#DataCleaningchallenge 
So, someone asked a question on my WhatsApp group that got me thinking : How do you know that your data is clean?

And I was like your eyes will tell you😩",2023-03-10 22:14:54+00:00,ElobuikeChinaza,Chinaza,"Enugu, Nigeria",2,12,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634316201571614725,"#DataCleaningchallenge is not for the weak. Only the strong can withstand its obstacles. Tomorrow we go again.
Thanks to @PromiseNonso_ and @vicSomadina for coming up with this https://t.co/DkxiwO53xP",2023-03-10 22:12:01+00:00,leoknaw_,iShotTheSheriff,,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634316076161835010,"Day 1 of #datacleaningchallenge 

It's been a challengeful day
Thanks to @PromiseNonso_ , @vicSomadina , and My colleagues @ Team Power BI Query Editor for their support so far

The learning continues...
Day 2 loading...

#MicrosoftPowerBI #PowerBIQueryEditor",2023-03-10 22:11:31+00:00,o_sayrah,Sarah Akingbade,,2,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634314971390640128,"Day 1 of #datacleaningchallenge
I took time to understand the objectives i hope to get from cleaning this data. This will help me establish what is relevant within the data, and what is not. Thanks to @PromiseNonso_ for this interesting challenge.💪",2023-03-10 22:07:07+00:00,So_fisticated,so_fisticated,"Lagos,Nigeria.",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634309693928505346,"I never knew you could take extra practice assessments on @DataCamp after completing a course! 🤯 Thanks, @malcom_okonkwo, for sharing this tip yesterday at the #DataCleaningchallenge space. 🙌 https://t.co/P2SN17gKyh",2023-03-10 21:46:09+00:00,theonlyboblego,Abdul Maleek,Nigeria,3,48,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
